Reference,Target,Method,RMSE,RRMS,Diff_mean,Diff_med,Diff_std,RMSE_band_0,RMSE_band_1,RMSE_band_2,RMSE_band_3,RMSE_band_4,RMSE_band_5,RMSE_band_6,RMSE_band_7,RMSE_band_8,RRMS_band_0,RRMS_band_1,RRMS_band_2,RRMS_band_3,RRMS_band_4,RRMS_band_5,RRMS_band_6,RRMS_band_7,RRMS_band_8,Diff_mean_band_0,Diff_mean_band_1,Diff_mean_band_2,Diff_mean_band_3,Diff_mean_band_4,Diff_mean_band_5,Diff_mean_band_6,Diff_mean_band_7,Diff_mean_band_8,Diff_med_band_0,Diff_med_band_1,Diff_med_band_2,Diff_med_band_3,Diff_med_band_4,Diff_med_band_5,Diff_med_band_6,Diff_med_band_7,Diff_med_band_8,Diff_std_band_0,Diff_std_band_1,Diff_std_band_2,Diff_std_band_3,Diff_std_band_4,Diff_std_band_5,Diff_std_band_6,Diff_std_band_7,Diff_std_band_8,Slope_band_0,Slope_band_1,Slope_band_2,Slope_band_3,Slope_band_4,Slope_band_5,Slope_band_6,Slope_band_7,Slope_band_8,Intercept_band_0,Intercept_band_1,Intercept_band_2,Intercept_band_3,Intercept_band_4,Intercept_band_5,Intercept_band_6,Intercept_band_7,Intercept_band_8,Rsquared_band_0,Rsquared_band_1,Rsquared_band_2,Rsquared_band_3,Rsquared_band_4,Rsquared_band_5,Rsquared_band_6,Rsquared_band_7,Rsquared_band_8
OLCI,OLI,Deep Neural Network,0.000168912151062,0.042658128786544056,-2.496894921932835e-07,3.961613401770592e-07,0.00019184511620551348,3.7475813093819877e-05,0.00013245630702142397,0.00023880934729302773,0.0002669071368410126,,,,,,0.004441085072257589,0.011268651235184857,0.022617801720097756,0.09753053679842588,,,,,,-8.855662599671632e-06,-3.5411059798207134e-05,3.2407508115284145e-05,1.2857964975410141e-05,,,,,,-5.143112502992153e-06,-2.5943154469132423e-06,-7.651862688362598e-06,2.8885355277452618e-05,,,,,,3.641447619884275e-05,0.00012763513950631022,0.00023660020087845623,0.00026659725699573755,,,,,,0.996928723914,0.990995640219,1.0049415067,0.991245016495,,,,,,8.82161188051e-06,3.29015591587e-05,-1.38686615522e-05,4.48173081195e-05,,,,,,0.99998638839,0.999903891753,0.999739162084,0.998733285632,,,,,
OLCI,OLI,Cubic Spline,0.000420931070069,0.10221291408030628,7.487815055941302e-05,-8.588644661142088e-07,0.0004905138296713503,4.094192806261553e-05,0.0004901873735140334,0.0007745961568082068,0.0003779988218924703,,,,,,0.007285281168427252,0.04953467249179843,0.04924261511778967,0.39693224256922177,,,,,,1.5802990671417803e-05,-0.00012013971106253036,-0.0004581657455470621,0.00026298986370052244,,,,,,4.51952531283059e-06,-7.987616587229593e-05,-0.0002531536728913879,0.0001871275512964199,,,,,,3.7769127065944576e-05,0.00047523689984932594,0.0006245665342854586,0.00027151324266576045,,,,,,0.999895165835,0.974284612463,0.951863888982,1.03140684563,,,,,,1.64037733207e-05,7.71324779025e-05,1.6230181046e-05,0.000156199066606,,,,,,0.999980257249,0.998441497404,0.999375328886,0.99910901061,,,,,
OLCI,VI,Mélin & Sclep (2015),0.000355560584669,0.07212317837799821,-7.155412652172331e-05,9.431027115813458e-06,0.0005358861786733578,0.00011909897838589429,0.00011751696960552959,9.537217853943032e-05,0.0011583319481268117,0.0002874828486860752,,,,,0.04293039266236932,0.014916092662710944,0.00923397816760241,0.10254388302253499,0.1299448478370908,,,,,-3.438344791910683e-05,-5.69186395966078e-05,-4.877118347402549e-06,0.0002715240175850171,0.00018242582088671668,,,,,-2.9749337784841685e-05,-4.619946678653154e-05,5.287481774956171e-07,-3.2381391123183266e-05,8.897696795562098e-05,,,,,0.00011402782626077631,0.00010281296908337216,9.524739448395637e-05,0.0011260584398359377,0.0002221873267368514,,,,,0.99986883146,0.995162015687,1.0004756487,1.0660109339,1.05054044687,,,,,-3.37332618905e-05,-2.86853393708e-05,-8.58622763551e-06,-0.000357471938162,3.37066523452e-05,,,,,0.999734595724,0.999866577937,0.999928658815,0.996101413836,0.999866681105,,,,
OLCI,VI,Spectral Matching,0.000183317132903,0.03203384800295497,-6.884325557621196e-05,-2.4339999072253704e-05,0.0002280696644447744,0.00010322843920419444,6.523937691523396e-05,0.00010486499690809582,0.0004812819478538648,0.0001619709036358263,,,,,0.04311333249261785,0.008737904455204346,0.011594693114130365,0.037331244118417165,0.06322300962408876,,,,,6.986776133999228e-05,-1.8704000694924616e-06,4.444080332177691e-05,0.00017697458679322153,5.4803524108137935e-05,,,,,4.989979788661003e-05,-2.00001522898674e-07,2.7250265702605247e-05,6.484996993094683e-05,1.3899989426136017e-05,,,,,7.599083619425073e-05,6.521255272673443e-05,9.498254075879231e-05,0.00044756263378076255,0.00015241766232065856,,,,,1.01413744302,0.994213877195,1.00189028659,1.01703081663,1.01481536589,,,,,1.28567580287e-06,3.15776993062e-05,2.97931006006e-05,1.30833054696e-05,9.31756673867e-06,,,,,0.999979302967,0.999958505644,0.999930722392,0.99922449634,0.999499175556,,,,
OLCI,VI,Deep Neural Network,0.000110229738151,0.019593561136877054,-2.450850843160879e-05,-1.1989148333668709e-05,0.0001457800972275436,9.360243843622159e-05,4.798142204639021e-05,7.84594150239631e-05,0.00030198511955142665,2.9120295695040894e-05,,,,,0.017967991903629243,0.005771500496974929,0.009955409797560367,0.02907493988893292,0.027361959541878082,,,,,6.038815627107397e-05,-1.875427369668614e-05,2.7156926080351695e-05,3.9014477806631476e-05,1.4737256606167648e-05,,,,,4.4096377678215504e-05,-8.688191883265972e-06,2.4554901756346226e-05,-2.3489934392273426e-05,1.2660137144848704e-05,,,,,7.151703903218731e-05,4.41643969679717e-05,7.360965537372977e-05,0.0002994542883243412,2.5115828975685872e-05,,,,,1.01232048303,0.995258534109,1.00004282726,1.00786309335,1.00110334194,,,,,5.03671195662e-07,8.73450347321e-06,2.6824759476e-05,-3.7738087987e-05,1.13055629817e-05,,,,,0.999969665348,0.999984549997,0.999957324811,0.999620638155,0.999984120763,,,,
OLCI,VI,Cubic Spline,0.000152310463697,0.04113992797218147,3.082398563975628e-05,3.547108046189412e-06,0.00018652229501780985,6.121177725193246e-05,7.861899752995717e-05,0.0001459665843408633,0.00036883159431149327,0.00010692336505040454,,,,,0.024795407040601472,0.01081597724873882,0.013871143750874981,0.04369504362120029,0.09575769527389626,,,,,6.997010649007176e-06,-8.383590139110911e-06,-3.027867467580711e-05,-0.00019843963811054435,7.598496407767375e-05,,,,,2.90876745085507e-06,-1.1232603155467537e-05,-3.3561585078530206e-05,-0.00013715741538864248,4.453144021475516e-05,,,,,6.0810554316811455e-05,7.817072462882005e-05,0.000142791616014439,0.00031089942905852076,7.52256022097311e-05,,,,,0.996099460448,0.993582252123,0.993331319478,0.983488028933,1.01321680012,,,,,2.61643456031e-05,2.87573148677e-05,2.18950555689e-05,-3.33421600638e-05,3.56866605186e-05,,,,,0.999932188898,0.999936902249,0.999861932081,0.999699192128,0.999937167208,,,,
OLI,MSI,Mélin & Sclep (2015),0.000541400560057,0.11516247459444988,7.124487745901898e-05,3.1531860282427984e-05,0.0006171826022067045,7.768649440052916e-05,0.00047389071655684774,0.000733477530059799,0.0008805474992125809,,,,,,0.009308910095495266,0.06342493899265395,0.06036526975340632,0.16961915758775648,,,,,,-2.190925060202641e-05,-0.00020666016545019172,0.0004984318736006462,-0.000554841967384504,,,,,,-1.715317809788605e-05,-0.00014858973459718188,0.00030791509335812133,-0.0002532072699321067,,,,,,7.453305407871767e-05,0.00042645514096427775,0.0005381031076676409,0.0006837501660682966,,,,,,1.00121254745,1.00782710466,1.04609875524,0.878735388581,,,,,,-2.89668403236e-05,-0.000271178444579,7.19596970776e-05,-8.35958034588e-05,,,,,,0.999924917094,0.998658694965,0.999653888165,0.999149118858,,,,,
OLI,MSI,Spectral Matching,0.000192598212872,0.039127473142016284,2.910706143666175e-06,3.2999087125062943e-06,0.00021546264179050922,4.7335139916754005e-05,0.0002549166553166518,0.0003008887927086773,0.0001672522635441618,,,,,,0.00573284370145286,0.019199930308341693,0.015335158921998044,0.06668550663156851,,,,,,-7.079865099512972e-06,-2.2408576114685275e-05,3.882173041347414e-05,-2.0976107407477684e-05,,,,,,-1.6997801139950752e-06,1.4699995517730713e-05,-7.050053682178259e-06,-1.1344978702254593e-05,,,,,,4.680268466472626e-05,0.0002539298147894442,0.0002983738377224654,0.00016593167674727738,,,,,,0.995305603905,0.983806285776,1.01355664308,1.00313478526,,,,,,2.01732354411e-05,0.000108088429642,-9.28264889369e-05,-3.14849424394e-05,,,,,,0.999981227912,0.999649405606,0.999684618689,0.999394786847,,,,,
OLI,MSI,Deep Neural Network,0.000194065318783,0.07307979382576567,-1.8096559870173223e-05,2.2695749066770077e-06,0.00022424735652748495,7.798870603228323e-05,0.00014359774569453848,0.00038203411893598927,0.00017264070447024988,,,,,,0.0052695374242356366,0.017240301355067822,0.025050138416932207,1.4851569274547622,,,,,,5.871543635294074e-06,6.4694681896071415e-06,6.185368692968041e-05,-1.8084573412124882e-06,,,,,,-2.2354070097208023e-06,6.934860721230507e-06,-1.5325378626585007e-05,-1.9694416550919414e-06,,,,,,7.776737038511783e-05,0.0001434519508620724,0.00037699361564591527,0.0001726312329992652,,,,,,1.00520854186,0.999400221038,1.02189450088,1.00312085127,,,,,,-2.42995375878e-05,1.12849968049e-05,-0.000150257523337,-1.22101628019e-05,,,,,,0.999930884166,0.999845093789,0.999583135972,0.999344466838,,,,,
OLI,MSI,Cubic Spline,0.000621558792248,0.5658706032071769,-0.00032713750764971347,-1.8651492101606163e-05,0.0008420104849538605,3.930222940260775e-05,0.00016999413154093174,0.0005721944774444939,0.0017047443306025857,,,,,,0.00710597664764801,0.021161400180527434,0.038795420054742374,6.548539464192153,,,,,,7.644035684853525e-06,-8.552021726232117e-05,0.00034694826262925756,0.0010394779495470638,,,,,,-1.5794563213474954e-07,-4.09645363752605e-05,0.00019667755812184315,0.0006987226239234334,,,,,,3.855170494885915e-05,0.00014691595283617426,0.0004550092560338935,0.0013511620277106258,,,,,,0.999183703545,0.991878937937,1.03733524434,1.21699044447,,,,,,1.23709897594e-05,-1.95646494796e-05,-4.10607595376e-06,0.00054218371027,,,,,,0.999980050374,0.999870847042,0.999706076738,0.974319097098,,,,,
VI,MSI,Mélin & Sclep (2015),0.000535909292276,0.15127725268705453,0.00033251920965318,0.00013095196982030655,0.0005484827456547156,5.3530243167373015e-05,0.0005134137082307708,0.00104927716873873,0.0005274160489670842,,,,,,0.007329531906619367,0.07113910372920612,0.1296950357884542,0.18341516419905618,,,,,,3.7931334567939244e-05,-0.0002322964407404029,-0.0008219458257386493,-0.00031376590670160727,,,,,,2.338909667624748e-05,-9.121143514350533e-05,-0.0005636394810563635,-0.00019737605831449026,,,,,,3.7771692991619304e-05,0.0004578558718839495,0.0006522174762969596,0.0004239323584013942,,,,,,1.00506694543,0.986026022341,0.956853203176,0.933267566133,,,,,,8.74284431232e-06,-0.000116754403931,-0.000365814150612,-7.05247686394e-05,,,,,,0.999993237007,0.998519294199,0.999080518605,0.998567014442,,,,,
VI,MSI,Spectral Matching,0.000588118188222,0.08212578526031467,-0.00017367640975862741,-1.5900004655122757e-05,0.0006749270833097398,5.141722053745535e-05,0.0010403738852685792,0.0008079353116505353,0.0004527463354295605,,,,,,0.005536969677611048,0.12348029083058604,0.07686671292309408,0.07402728820588549,,,,,,2.7761812816606835e-05,0.00034583304659463465,0.0001515612966613844,0.00016954945749603212,,,,,,1.7149955965578556e-05,0.00017064984422177076,-7.190002361312509e-05,-8.002971298992634e-06,,,,,,4.3278312659822404e-05,0.0009812121279537678,0.000793592247646302,0.00041980022797361016,,,,,,1.00616502281,1.04791944734,1.02584211278,1.08803663531,,,,,,-7.81530340201e-06,-2.26832923169e-05,-9.64753254028e-05,-0.000108796966898,,,,,,0.999993209685,0.993757784549,0.997449348995,0.999365301271,,,,,
VI,MSI,Deep Neural Network,0.000274515128632,0.08758032381698704,2.8982887670281343e-05,6.709880835842341e-06,0.00033244461519643664,4.3354989311910156e-05,0.0002344029329680397,0.0005716523595212072,0.0002486502327281314,,,,,,0.0043260050386513945,0.023365598398969987,0.04581765665144494,0.11528685554687004,,,,,,-1.6449424947495572e-05,-6.38210549368523e-05,-8.53091332828626e-05,4.964806794305332e-05,,,,,,-7.899594493210316e-06,-1.0788440704345703e-05,-4.115235060453415e-05,2.383801620453596e-05,,,,,,4.0113231079885736e-05,0.0002255473518744111,0.0005652510444633663,0.00024364319688174874,,,,,,0.994552641675,0.984470355028,0.992273153986,1.0034120544,,,,,,1.5226537362e-05,6.19679190085e-05,-9.31654025551e-06,3.8451080602e-05,,,,,,0.999993040065,0.99974096534,0.99857670324,0.998689945328,,,,,
VI,MSI,Cubic Spline,0.000566817046368,0.584180911901857,0.0002107211163421936,-3.552598288477987e-06,0.0006407142539844375,4.7678125412821275e-05,0.00045890903429630567,0.0007118130167786245,0.0010488680089831147,,,,,,0.006011276313863737,0.04994508899209013,0.10509452430708227,5.962957037269693,,,,,,2.940564339333256e-05,-0.00019890423495075378,-0.00012218541247867803,-0.0005512004613326749,,,,,,1.802143177129364e-05,-8.935878010849722e-05,2.9820539655256526e-05,-0.00037296413564302214,,,,,,3.753014494382976e-05,0.00041356330480039346,0.0007012478134246849,0.0008923576366540769,,,,,,1.00513284855,0.974518244666,0.966073353729,0.868694789061,,,,,,-2.06246329849e-07,1.0938296319e-05,0.000212733649798,-4.14136836736e-05,,,,,,0.999993816262,0.999051888041,0.998377790825,0.993618452743,,,,,
VI,OLI,Mélin & Sclep (2015),0.00116012624403,0.34727524161344375,0.000685946580494521,0.0001273933478489525,0.001416269822633599,9.612930466913851e-05,0.00019721545408813774,0.0017217306144625146,0.002625429602913416,,,,,,0.012434062672685306,0.025233396864660293,0.16907936633696782,0.37958257938015144,,,,,,6.0276079067492046e-05,-3.171521258031293e-05,-0.0013157067425413678,-0.0014566404459238958,,,,,,4.862988430322712e-05,-2.8080625333474336e-05,-0.000849650806107511,-0.0006232811710114115,,,,,,7.488416059769584e-05,0.00019464860806637154,0.0011105278368454576,0.002184280021231878,,,,,,1.00485648056,0.993378269802,0.913244870575,0.716792975564,,,,,,3.26597493814e-05,1.84971113188e-05,-0.00038631246652,-6.65510133397e-06,,,,,,0.999934045146,0.999702660363,0.998485472344,0.988634248851,,,,,
VI,OLI,Spectral Matching,0.000570324102529,0.08343273960510192,-2.4328821382368915e-05,4.354992415755987e-05,0.000699578202329576,6.489018230879363e-05,0.00030365333417784406,0.000825459765240251,0.0010872931283876614,,,,,,0.009680228951754308,0.0313067628500036,0.09177314167424788,0.13759354963597756,,,,,,-2.727000173763372e-05,-0.0001902337244246155,-0.00018551417451817542,0.0005003332626074553,,,,,,-1.591493492014706e-05,-0.00014124996960163116,-0.00023369991686195135,7.399496098514646e-05,,,,,,5.888194209546782e-05,0.00023667798086535186,0.0008043434354476631,0.000965335697401315,,,,,,0.994545242328,0.977139603376,1.00073618219,1.20758955379,,,,,,4.22589335478e-06,-1.32606145862e-05,-0.000192568448534,-0.000156252459139,,,,,,0.99996704224,0.999801169059,0.996841469684,0.997593737797,,,,,
VI,OLI,Deep Neural Network,0.000342840418772,0.11618068846342626,3.99287928303238e-05,1.0005278454627842e-06,0.0004527291457634419,1.4531788288317434e-05,0.00015966472325436025,0.0008034309920778427,0.00039373417146752195,,,,,,0.002277092201330624,0.013508748452652193,0.04724238884613093,0.45468818756261276,,,,,,1.2187187792278564e-07,-2.484928336343728e-05,-0.00017721870972309262,4.223091673338786e-05,,,,,,-2.6082852855324745e-07,-4.2817555367946625e-07,-4.671409260481596e-05,1.9429528038017452e-05,,,,,,1.453127697459422e-05,0.0001577191724209115,0.0007836420554667711,0.00039146284689195454,,,,,,1.00101381068,0.986851565225,0.973171521421,1.0020356127,,,,,,-5.70446863133e-06,7.47643885129e-05,7.9646007831e-05,3.48603231026e-05,,,,,,0.999997589664,0.999878964163,0.997381021013,0.997184765304,,,,,
VI,OLI,Cubic Spline,0.00108121826188,1.2404355157644003,0.0004826523264664131,2.250388373863533e-05,0.0014364492288262561,4.650477226725793e-05,0.0003055934677289394,0.0012123270947868353,0.0027604477127523043,,,,,,0.005759822584473079,0.032601164888421685,0.1333229512189972,5.159156474474679,,,,,,1.5897705532159656e-05,-3.605243273051523e-05,-0.0004777196514972437,-0.0014327349271700534,,,,,,1.1714404609451754e-05,-3.179029227688181e-05,-0.00016607965699059557,-0.0008923191750679134,,,,,,4.370305255290827e-05,0.00030345937061295375,0.0011142355762259794,0.0023595216047551785,,,,,,1.00503509355,0.987955736014,0.927659104667,0.71194610427,,,,,,-1.29577538076e-05,5.53308602165e-05,0.000236636394188,3.51797242898e-05,,,,,,0.999986108187,0.999297412442,0.996965473107,0.975353857026,,,,,
